지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
400,2023-09-26 16:00,20.9,0,.3,3,,,97.5,,
400,2023-09-26 17:00,20.8,0,.4,1,,,97.9,,
400,2023-09-26 18:00,20.8,97.6,.8,.5,,,97.7,,
400,2023-09-26 19:00,20.9,334.5,.5,0,,,98,,
400,2023-09-26 20:00,20.8,0,.1,1,,,98.2,,
400,2023-09-26 21:00,21,0,.3,0,,,98.3,,
400,2023-09-26 22:00,20.8,124,.7,0,,,98.2,,
400,2023-09-26 23:00,20.9,0,.2,0,,,98.4,,
400,2023-09-27 00:00,20.8,118.8,.6,1,,,98.4,,
400,2023-09-27 01:00,20.7,0,.3,1.5,,,98.5,,
400,2023-09-27 02:00,20.7,0,.3,2.5,,,98.8,,
400,2023-09-27 03:00,20.4,13.6,.5,1.5,,,98.9,,
400,2023-09-27 04:00,20.2,0,.4,1.5,,,98.9,,
400,2023-09-27 05:00,20.2,0,.4,1.5,,,99,,
400,2023-09-27 06:00,20.2,0,.3,1.5,,,99,,
400,2023-09-27 07:00,20.2,15,.6,.5,,,99,,
400,2023-09-27 08:00,20.4,345.5,.5,0,,,98.6,,
400,2023-09-27 09:00,21.1,10.5,.6,0,,,96.6,,
400,2023-09-27 10:00,21.4,0,.3,0,,,91.4,,
400,2023-09-27 11:00,21.6,0,.3,0,,,91,,
400,2023-09-27 12:00,22.3,0,.3,0,,,88.5,,
400,2023-09-27 13:00,23.5,9.6,.7,0,,,80.9,,
400,2023-09-27 14:00,22.8,0,.2,0,,,84.8,,
400,2023-09-27 15:00,23.1,186.2,.5,0,,,85.9,,
400,2023-09-27 16:00,23.4,263.6,1,0,,,81.9,,
400,2023-09-27 17:00,23.5,268.3,.8,0,,,81,,
400,2023-09-27 18:00,22.8,243,1.5,0,,,84.5,,
400,2023-09-27 19:00,22,249.4,.8,0,,,87.1,,
400,2023-09-27 20:00,22.1,249.9,1.3,0,,,85.1,,
400,2023-09-27 21:00,21.3,191.7,.8,0,,,90.2,,
400,2023-09-27 22:00,21,0,.4,0,,,89.9,,
400,2023-09-27 23:00,21.1,266,.7,0,,,90.2,,
400,2023-09-28 00:00,20.2,0,.2,0,,,94.5,,
400,2023-09-28 01:00,20.5,0,.2,0,,,95.2,,
400,2023-09-28 02:00,20.9,229.7,.7,0,,,95.2,,
400,2023-09-28 03:00,21,165.7,.6,0,,,90.9,,
400,2023-09-28 04:00,20.6,0,.3,0,,,93.1,,
400,2023-09-28 05:00,20.6,262.7,.8,0,,,90.4,,
400,2023-09-28 06:00,20.5,270.9,.6,0,,,85.8,,
400,2023-09-28 07:00,20.1,238.9,1.1,0,,,91.1,,
400,2023-09-28 08:00,21.3,202.4,.8,0,,,85.3,,
400,2023-09-28 09:00,22.4,314.1,.9,0,,,75.6,,
400,2023-09-28 10:00,23.4,353.7,.8,0,,,71.5,,
400,2023-09-28 11:00,24.4,337.1,.9,0,,,66.4,,
400,2023-09-28 12:00,26.3,232.5,1.4,0,,,57.3,,
400,2023-09-28 13:00,27.2,358.3,.8,0,,,54.3,,
400,2023-09-28 14:00,26.1,295.7,1.1,0,,,59.7,,
400,2023-09-28 15:00,26.8,241.4,.9,0,,,60.5,,
400,2023-09-28 16:00,26.6,228.1,2.2,0,,,59.1,,
400,2023-09-28 17:00,25.4,235.9,2.5,0,,,61.5,,
400,2023-09-28 18:00,23.7,231.1,1.8,0,,,67,,
400,2023-09-28 19:00,22.6,267.5,1.6,0,,,71.7,,
400,2023-09-28 20:00,22,260.6,1.3,0,,,80.2,,
400,2023-09-28 21:00,21.8,253.2,1.3,0,,,81.7,,
400,2023-09-28 22:00,21.3,236.7,.7,0,,,84.3,,
400,2023-09-28 23:00,20.2,0,.4,0,,,89.7,,
400,2023-09-29 00:00,19.5,0,.1,0,,,94.6,,
400,2023-09-29 01:00,19.3,0,0,0,,,96,,
400,2023-09-29 02:00,19.4,275,.6,0,,,96.7,,
400,2023-09-29 03:00,18.9,0,0,0,,,96.5,,
400,2023-09-29 04:00,18.8,0,.3,0,,,93.5,,
400,2023-09-29 05:00,18.5,0,.2,0,,,93.6,,
400,2023-09-29 06:00,18.8,269.7,.5,0,,,92.3,,
400,2023-09-29 07:00,18.6,0,.3,0,,,89.7,,
400,2023-09-29 08:00,19.5,0,.3,0,,,82.1,,
400,2023-09-29 09:00,20.5,0,.4,0,,,77.6,,
400,2023-09-29 10:00,21.6,112.5,.5,0,,,73.2,,
400,2023-09-29 11:00,22.9,334.9,1,0,,,66.7,,
400,2023-09-29 12:00,24,156.3,.7,0,,,54.9,,
400,2023-09-29 13:00,26.3,191.8,1.5,0,,,46,,
400,2023-09-29 14:00,27.7,217.2,1.3,0,,,32.8,,
400,2023-09-29 15:00,27.1,319.6,1.2,0,,,30.1,,
400,2023-09-29 16:00,26.6,255.3,1.2,0,,,30.2,,
400,2023-09-29 17:00,24.8,241.9,1.6,0,,,44.4,,
400,2023-09-29 18:00,23.6,230.5,1.6,0,,,53.1,,
400,2023-09-29 19:00,22.4,258.3,1.8,0,,,57.2,,
400,2023-09-29 20:00,21.7,229,1.4,0,,,62,,
400,2023-09-29 21:00,,,,0,,,,,
400,2023-09-29 22:00,19.5,0,.1,0,,,73.9,,
400,2023-09-29 23:00,19,0,.4,0,,,75.9,,
400,2023-09-30 00:00,19,244.8,.9,0,,,71.3,,
400,2023-09-30 01:00,19.2,253.2,.9,0,,,71.1,,
400,2023-09-30 02:00,18.8,96.9,1,0,,,71.6,,
400,2023-09-30 03:00,17.6,0,.3,0,,,88.1,,
400,2023-09-30 04:00,17.6,83.9,.6,.5,,,94.1,,
400,2023-09-30 05:00,17.5,99.6,.5,0,,,94.3,,
400,2023-09-30 06:00,18,174.9,1.2,0,,,88.3,,
400,2023-09-30 07:00,17.9,161.5,1.2,0,,,84,,
400,2023-09-30 08:00,18.3,170.4,1.7,0,,,78.8,,
400,2023-09-30 09:00,18.9,128.8,1.1,0,,,70.5,,
400,2023-09-30 10:00,20.8,159.7,.8,0,,,65.8,,
400,2023-09-30 11:00,21.1,219.9,1.7,0,,,64.2,,
400,2023-09-30 12:00,20.8,176.9,1.4,0,,,64.7,,
400,2023-09-30 13:00,18.7,188.9,2.4,1,,,81.6,,
400,2023-09-30 14:00,18.4,92.9,1.1,.5,,,89,,
400,2023-09-30 15:00,21.4,164.2,1.8,0,,,75.8,,
400,2023-09-30 16:00,22.8,230.9,2.5,0,,,74.5,,
400,2023-09-30 17:00,22.7,237.5,1.9,0,,,71.7,,
400,2023-09-30 18:00,21.7,250.4,1.4,0,,,75.7,,
400,2023-09-30 19:00,21.2,265.7,1.8,0,,,75.7,,
400,2023-09-30 20:00,21.1,249.9,1.4,0,,,77.4,,
400,2023-09-30 21:00,20.5,258.8,1.5,0,,,78.8,,
400,2023-09-30 22:00,20.1,269.8,1.1,0,,,75.3,,
400,2023-09-30 23:00,19.9,325.8,1.7,0,,,59.1,,
400,2023-10-01 00:00,18.6,322.2,1.3,0,,,57.7,,
400,2023-10-01 01:00,17.5,244.8,1.6,0,,,69.2,,
400,2023-10-01 02:00,16.1,0,.4,0,,,74.2,,
400,2023-10-01 03:00,14.9,0,.4,0,,,84.4,,
400,2023-10-01 04:00,14.1,0,0,0,,,89.6,,
400,2023-10-01 05:00,13.8,0,.1,0,,,92.7,,
400,2023-10-01 06:00,13.6,0,.4,0,,,94.2,,
400,2023-10-01 07:00,15.8,306.6,1.2,0,,,75.2,,
400,2023-10-01 08:00,17.3,273.9,1.2,0,,,64.4,,
400,2023-10-01 09:00,19.4,284.9,.9,0,,,57.3,,
400,2023-10-01 10:00,20.5,351.8,1.4,0,,,47.9,,
400,2023-10-01 11:00,21.8,2.9,2,0,,,36.2,,
400,2023-10-01 12:00,22.8,11.4,2,0,,,31.8,,
400,2023-10-01 13:00,23.9,325.4,1.5,0,,,31.2,,
400,2023-10-01 14:00,23.9,288.7,2.9,0,,,31.8,,
400,2023-10-01 15:00,24.1,353.1,2,0,,,31.5,,
400,2023-10-01 16:00,24,353.6,2.4,0,,,30.2,,
400,2023-10-01 17:00,23.5,291.6,1.2,0,,,35.6,,
400,2023-10-01 18:00,21.1,236.5,2,0,,,53.4,,
400,2023-10-01 19:00,19.9,258.7,1,0,,,61.4,,
400,2023-10-01 20:00,18.1,248.3,.9,0,,,73.1,,
400,2023-10-01 21:00,17.9,286.9,.7,0,,,62.8,,
400,2023-10-01 22:00,19.2,287,1.3,0,,,40.9,,
400,2023-10-01 23:00,16,262.8,.5,0,,,62.1,,
400,2023-10-02 00:00,15.4,1.2,.5,0,,,64.6,,
400,2023-10-02 01:00,14.1,0,.2,0,,,74.8,,
400,2023-10-02 02:00,13.5,0,0,0,,,78.5,,
400,2023-10-02 03:00,13,0,.2,0,,,83.5,,
400,2023-10-02 04:00,12.6,0,.2,0,,,84.5,,
400,2023-10-02 05:00,12.1,0,.1,0,,,86.6,,
400,2023-10-02 06:00,12,0,.3,0,,,89.6,,
400,2023-10-02 07:00,12.3,0,.2,0,,,87.1,,
400,2023-10-02 08:00,15.4,96.2,.7,0,,,75.4,,
400,2023-10-02 09:00,17.7,113.6,.9,0,,,62.2,,
400,2023-10-02 10:00,20.1,34.5,1.1,0,,,57.7,,
400,2023-10-02 11:00,22.2,337.5,1.2,0,,,45.3,,
400,2023-10-02 12:00,24.2,312.4,1.5,0,,,37.7,,
400,2023-10-02 13:00,24.7,329.6,1.6,0,,,27.1,,
400,2023-10-02 14:00,24.3,336.4,2.1,0,,,26.5,,
400,2023-10-02 15:00,25,319.2,1.2,0,,,24.7,,
400,2023-10-02 16:00,24.7,334.7,1.3,0,,,28.3,,
400,2023-10-02 17:00,23.2,311.2,.9,0,,,34,,
400,2023-10-02 18:00,21.9,332.7,1.2,0,,,33.2,,
400,2023-10-02 19:00,18.9,0,.4,0,,,49.1,,
400,2023-10-02 20:00,17.7,0,.3,0,,,57.8,,
400,2023-10-02 21:00,17.9,0,.4,0,,,55.8,,
400,2023-10-02 22:00,16.4,149.5,.6,0,,,68.4,,
400,2023-10-02 23:00,15.4,0,.2,0,,,67.1,,
400,2023-10-03 00:00,14.3,0,0,0,,,76,,
400,2023-10-03 01:00,13.9,0,.2,0,,,82.4,,
400,2023-10-03 02:00,13.3,0,.3,0,,,83.1,,
400,2023-10-03 03:00,13.8,0,.3,0,,,78,,
400,2023-10-03 04:00,14.1,0,.2,0,,,80.5,,
400,2023-10-03 05:00,14.6,108.3,.5,0,,,76.7,,
400,2023-10-03 06:00,14.2,0,.2,0,,,77.7,,
400,2023-10-03 07:00,14.6,0,.1,0,,,78,,
400,2023-10-03 08:00,16.4,0,.3,0,,,67.3,,
400,2023-10-03 09:00,17,157.6,.7,0,,,68.1,,
400,2023-10-03 10:00,17.8,127,.9,0,,,64.6,,
400,2023-10-03 11:00,18.1,0,.2,0,,,63,,
400,2023-10-03 12:00,18.4,180.5,1.4,0,,,60.4,,
400,2023-10-03 13:00,19.1,139.3,.8,0,,,58.3,,
400,2023-10-03 14:00,20.6,112.3,.5,0,,,56.1,,
400,2023-10-03 15:00,22,131.7,1.4,0,,,48.4,,
400,2023-10-03 16:00,21.4,97.7,.8,0,,,50.1,,
400,2023-10-03 17:00,22.2,175.7,.6,0,,,49.2,,
400,2023-10-03 18:00,18.9,256.9,.5,0,,,67.1,,
400,2023-10-03 19:00,17.1,0,.2,0,,,76.5,,
400,2023-10-03 20:00,17,51.5,.5,0,,,77.6,,
400,2023-10-03 21:00,16.7,84.2,.8,0,,,76.7,,
400,2023-10-03 22:00,15.8,0,.4,0,,,82.9,,
400,2023-10-03 23:00,15.2,0,.3,0,,,85.1,,
400,2023-10-04 00:00,15,0,.4,0,,,85.7,,
400,2023-10-04 01:00,14.7,0,.4,0,,,88,,
400,2023-10-04 02:00,14.1,0,.2,0,,,91.9,,
400,2023-10-04 03:00,14,0,.1,0,,,91.7,,
400,2023-10-04 04:00,14,0,.2,0,,,93.1,,
400,2023-10-04 05:00,14.1,105,1,0,,,91.6,,
400,2023-10-04 06:00,14.1,0,.4,0,,,92.1,,
400,2023-10-04 07:00,14.6,131.3,.5,0,,,90.3,,
400,2023-10-04 08:00,15.8,133.9,.7,0,,,82.9,,
400,2023-10-04 09:00,18.5,158.2,.9,0,,,73.3,,
400,2023-10-04 10:00,21.1,182.6,1.1,0,,,64.8,,
400,2023-10-04 11:00,22.1,223.5,1,0,,,56.7,,
400,2023-10-04 12:00,23.7,251.4,1.9,0,,,52.4,,
400,2023-10-04 13:00,23.9,275.9,1.8,0,,,50.2,,
400,2023-10-04 14:00,23.4,220.1,1.4,0,,,52.6,,
400,2023-10-04 15:00,22.4,251.3,1.7,0,,,57.5,,
400,2023-10-04 16:00,19.6,7.1,1.1,0,,,67.8,,
400,2023-10-04 17:00,16.8,127.6,.8,3,,,89.6,,
400,2023-10-04 18:00,16.9,205.4,.8,15.5,,,96.1,,
400,2023-10-04 19:00,16.8,138,.5,.5,,,96.6,,
400,2023-10-04 20:00,17,0,.4,0,,,97.6,,
400,2023-10-04 21:00,16.9,294.7,1.1,0,,,92.3,,
400,2023-10-04 22:00,16.9,311.1,1.1,0,,,85.7,,
400,2023-10-04 23:00,17,339.3,2,0,,,66.4,,
400,2023-10-05 00:00,16.2,332,2.8,0,,,43.9,,
400,2023-10-05 01:00,15.2,320.5,1.8,0,,,42.8,,
400,2023-10-05 02:00,14.9,304.6,1.4,0,,,43.2,,
400,2023-10-05 03:00,14,301,1.2,0,,,40.1,,
400,2023-10-05 04:00,13.8,312.9,1.9,0,,,36.9,,
400,2023-10-05 05:00,13,322,1.8,0,,,40.7,,
400,2023-10-05 06:00,12.8,329.2,1.2,0,,,37.9,,
400,2023-10-05 07:00,12.7,316.9,1.6,0,,,37.5,,
400,2023-10-05 08:00,13.1,317.4,1.5,0,,,39.4,,
400,2023-10-05 09:00,14.5,321.7,2.1,0,,,35.2,,
400,2023-10-05 10:00,15.5,340.4,1.9,0,,,34.1,,
400,2023-10-05 11:00,16.5,354.8,1.7,0,,,32.9,,
400,2023-10-05 12:00,17.2,253.4,2.2,0,,,33.8,,
400,2023-10-05 13:00,18.6,344.4,1.9,0,,,31.2,,
400,2023-10-05 14:00,19.3,310.4,2.3,0,,,31.6,,
400,2023-10-05 15:00,18.8,256,2.8,0,,,32.9,,
400,2023-10-05 16:00,18.9,271.9,2.4,0,,,32.8,,
400,2023-10-05 17:00,18.7,300.4,2.3,0,,,33.4,,
400,2023-10-05 18:00,17.5,307.6,1.8,0,,,35.5,,
400,2023-10-05 19:00,16.6,340.4,2.5,0,,,37,,
400,2023-10-05 20:00,15.8,328.1,1.6,0,,,40.5,,
400,2023-10-05 21:00,15.5,328.4,1.7,0,,,41.4,,
400,2023-10-05 22:00,15,302.1,.9,0,,,43,,
400,2023-10-05 23:00,14.3,286.3,.9,0,,,47,,
400,2023-10-06 00:00,13.8,285.8,.6,0,,,50.7,,
400,2023-10-06 01:00,12,0,.3,0,,,62.1,,
400,2023-10-06 02:00,11.1,0,.1,0,,,71.6,,
400,2023-10-06 03:00,10.6,0,.2,0,,,77.6,,
400,2023-10-06 04:00,10.7,105.5,.8,0,,,75.4,,
400,2023-10-06 05:00,9.7,0,.2,0,,,79.9,,
400,2023-10-06 06:00,9.9,167.5,.5,0,,,80.5,,
400,2023-10-06 07:00,9.6,0,.4,0,,,84.8,,
400,2023-10-06 08:00,12.2,140.7,.8,0,,,69.2,,
400,2023-10-06 09:00,14.9,327.6,1,0,,,54.7,,
400,2023-10-06 10:00,16.2,42.3,.9,0,,,44.4,,
400,2023-10-06 11:00,18.1,234.9,.8,0,,,42.8,,
400,2023-10-06 12:00,18.8,326,.9,0,,,34.4,,
400,2023-10-06 13:00,20.1,124.9,1.1,0,,,31.8,,
400,2023-10-06 14:00,20.2,332.7,1.9,0,,,33.3,,
400,2023-10-06 15:00,20.5,72.9,1,0,,,32.2,,
400,2023-10-06 16:00,21.1,327.7,.9,0,,,31.7,,
400,2023-10-06 17:00,20.3,295.3,1,0,,,36.6,,
400,2023-10-06 18:00,17.8,0,.2,0,,,50.7,,
400,2023-10-06 19:00,16.8,0,.4,0,,,58.1,,
400,2023-10-06 20:00,15.7,0,.1,0,,,65.1,,
400,2023-10-06 21:00,15.4,0,.4,0,,,70.8,,
400,2023-10-06 22:00,14.1,0,.3,0,,,75.4,,
400,2023-10-06 23:00,14.4,0,.3,0,,,76.3,,
400,2023-10-07 00:00,13.7,0,.2,0,,,74.4,,
400,2023-10-07 01:00,13.1,0,.2,0,,,84.5,,
400,2023-10-07 02:00,12.5,0,.1,0,,,85.5,,
400,2023-10-07 03:00,12.1,0,.1,0,,,87.1,,
400,2023-10-07 04:00,12.1,0,.1,0,,,86.4,,
400,2023-10-07 05:00,11.8,0,0,0,,,88,,
400,2023-10-07 06:00,11.7,0,.3,0,,,86.8,,
400,2023-10-07 07:00,11.5,0,.3,0,,,88.4,,
400,2023-10-07 08:00,13.5,121.8,.7,0,,,75.2,,
400,2023-10-07 09:00,15.4,111.2,1.3,0,,,66.9,,
400,2023-10-07 10:00,18.2,127.8,.6,0,,,58.4,,
400,2023-10-07 11:00,19.3,124.8,1,0,,,53.5,,
400,2023-10-07 12:00,21,93.9,.8,0,,,43.8,,
400,2023-10-07 13:00,21.3,110.9,1.3,0,,,42.3,,
400,2023-10-07 14:00,21.4,140.8,1.1,0,,,43.3,,
400,2023-10-07 15:00,21,100.6,1.1,0,,,43.1,,
400,2023-10-07 16:00,21.3,110.4,1.4,0,,,42.5,,
400,2023-10-07 17:00,20.3,91.6,.9,0,,,47.8,,
400,2023-10-07 18:00,19.6,140.3,.8,0,,,51.7,,
400,2023-10-07 19:00,18.7,133,.7,0,,,60.1,,
400,2023-10-07 20:00,18.1,0,.3,0,,,64.1,,
400,2023-10-07 21:00,16.7,0,.4,0,,,75.4,,
400,2023-10-07 22:00,16.1,0,.3,0,,,82.8,,
400,2023-10-07 23:00,15.7,0,.2,0,,,83.7,,
400,2023-10-08 00:00,15.7,146.3,.5,0,,,79.4,,
400,2023-10-08 01:00,15,0,.1,0,,,85.2,,
400,2023-10-08 02:00,14.8,0,.1,0,,,88.8,,
400,2023-10-08 03:00,14.8,0,0,0,,,88.5,,
400,2023-10-08 04:00,14.8,0,.1,0,,,87.2,,
400,2023-10-08 05:00,14.6,0,.3,0,,,85.9,,
400,2023-10-08 06:00,14.7,0,.3,0,,,84.4,,
400,2023-10-08 07:00,15,0,.2,0,,,81.5,,
400,2023-10-08 08:00,16.2,0,.1,0,,,75.6,,
400,2023-10-08 09:00,17.3,0,.4,0,,,69.3,,
400,2023-10-08 10:00,18.4,0,.3,0,,,64.3,,
400,2023-10-08 11:00,18.7,109.8,1.2,0,,,61,,
400,2023-10-08 12:00,18.9,0,.4,0,,,63.8,,
400,2023-10-08 13:00,19.4,26.2,.8,0,,,63.4,,
400,2023-10-08 14:00,19.1,37.8,.6,0,,,69.7,,
400,2023-10-08 15:00,19.8,92.5,.8,0,,,64.3,,
400,2023-10-08 16:00,19.9,95.3,1,0,,,63,,
400,2023-10-08 17:00,19.4,119,1.2,0,,,62.7,,
400,2023-10-08 18:00,18.8,101.2,1.1,0,,,60.6,,
400,2023-10-08 19:00,18.4,112.7,.6,0,,,61.1,,
400,2023-10-08 20:00,18.1,109.3,.6,0,,,61.9,,
400,2023-10-08 21:00,17.5,102.2,.8,0,,,63.7,,
400,2023-10-08 22:00,16.9,0,.4,0,,,68,,
400,2023-10-08 23:00,16.9,113.1,.6,0,,,67,,
400,2023-10-09 00:00,17.2,102.1,.9,0,,,63.4,,
400,2023-10-09 01:00,17,121.6,.6,0,,,63.9,,
400,2023-10-09 02:00,16.5,0,.3,0,,,66.7,,
400,2023-10-09 03:00,16.7,101.9,.7,0,,,62.3,,
400,2023-10-09 04:00,15.2,0,.3,0,,,69.2,,
400,2023-10-09 05:00,14.9,0,.4,0,,,74.2,,
400,2023-10-09 06:00,15.5,0,.4,0,,,72.8,,
400,2023-10-09 07:00,15.8,133.5,.5,0,,,70.9,,
400,2023-10-09 08:00,16.4,255.9,.6,0,,,69.3,,
400,2023-10-09 09:00,17.1,150.6,.6,0,,,66.5,,
400,2023-10-09 10:00,17,2.2,.8,0,,,68.2,,
400,2023-10-09 11:00,17.4,0,.4,0,,,70.9,,
400,2023-10-09 12:00,18.9,358.1,1.2,0,,,65.6,,
400,2023-10-09 13:00,21,300.8,.8,0,,,57,,
400,2023-10-09 14:00,20.8,57.7,.9,0,,,54.9,,
400,2023-10-09 15:00,21.9,8.3,1.2,0,,,53.2,,
400,2023-10-09 16:00,21.3,0,.2,0,,,56.2,,
400,2023-10-09 17:00,21.1,0,.3,0,,,56.7,,
400,2023-10-09 18:00,18.8,236.5,.6,0,,,69.3,,
400,2023-10-09 19:00,18.5,264.3,1.2,0,,,67.7,,
400,2023-10-09 20:00,17.9,245.7,1.3,0,,,67.3,,
400,2023-10-09 21:00,17.5,288.2,1,0,,,65.3,,
400,2023-10-09 22:00,16.4,337.1,.7,0,,,72.6,,
400,2023-10-09 23:00,15,304.8,.5,0,,,77.4,,
400,2023-10-10 00:00,14.3,0,.4,0,,,82.7,,
400,2023-10-10 01:00,13.8,288,.6,0,,,87.1,,
400,2023-10-10 02:00,13.4,0,.4,0,,,90.2,,
400,2023-10-10 03:00,13.4,0,.3,0,,,89.4,,
400,2023-10-10 04:00,12.6,0,.3,0,,,92.8,,
400,2023-10-10 05:00,12.6,273.4,.5,0,,,91.1,,
400,2023-10-10 06:00,12.3,0,.3,0,,,94.4,,
400,2023-10-10 07:00,12.3,0,.3,0,,,94,,
400,2023-10-10 08:00,14.2,260.6,.5,0,,,87,,
400,2023-10-10 09:00,17.1,339.1,1,0,,,72.6,,
400,2023-10-10 10:00,18.2,353.9,1.2,0,,,65.7,,
400,2023-10-10 11:00,18.7,96.8,.9,0,,,61.3,,
400,2023-10-10 12:00,20.7,6.1,1.5,0,,,55,,
400,2023-10-10 13:00,21.5,28.8,1.9,0,,,48.7,,
400,2023-10-10 14:00,23.4,279,1.2,0,,,39.6,,
400,2023-10-10 15:00,23.7,335.5,1,0,,,38.6,,
400,2023-10-10 16:00,23.2,.2,1,0,,,34.4,,
400,2023-10-10 17:00,22.9,254.7,.6,0,,,38.8,,
400,2023-10-10 18:00,19.7,76.6,.5,0,,,51.1,,
400,2023-10-10 19:00,17,0,.3,0,,,68.2,,
400,2023-10-10 20:00,16,0,.2,0,,,76.3,,
400,2023-10-10 21:00,15.4,0,.1,0,,,77.4,,
400,2023-10-10 22:00,14.7,0,.1,0,,,83.5,,
400,2023-10-10 23:00,14.3,0,.2,0,,,87,,
400,2023-10-11 00:00,13.9,0,.1,0,,,88.3,,
400,2023-10-11 01:00,13.4,0,.2,0,,,90.3,,
400,2023-10-11 02:00,13.2,0,.1,0,,,92,,
400,2023-10-11 03:00,12.9,0,.4,0,,,92.6,,
400,2023-10-11 04:00,12.5,0,.3,0,,,93.4,,
400,2023-10-11 05:00,12.6,0,.3,0,,,90.3,,
400,2023-10-11 06:00,12.4,0,.3,0,,,90.3,,
400,2023-10-11 07:00,12.5,177.2,.5,0,,,89.5,,
400,2023-10-11 08:00,14.1,171.8,.7,0,,,80,,
400,2023-10-11 09:00,17.3,166.4,1.1,0,,,64,,
400,2023-10-11 10:00,18.3,186.8,1.2,0,,,59.8,,
400,2023-10-11 11:00,19.6,105.9,1.7,0,,,50.7,,
400,2023-10-11 12:00,22.2,194.3,2.2,0,,,45.3,,
400,2023-10-11 13:00,23.4,215.3,1.9,0,,,39.8,,
400,2023-10-11 14:00,22.8,99,1.5,0,,,35.1,,
400,2023-10-11 15:00,23.9,175.1,.9,0,,,31.1,,
400,2023-10-11 16:00,23.4,211.8,1.1,0,,,33.1,,
400,2023-10-11 17:00,22.2,233.7,.7,0,,,39.2,,
400,2023-10-11 18:00,18.1,0,.4,0,,,60.3,,
400,2023-10-11 19:00,16.3,0,0,0,,,68.7,,
400,2023-10-11 20:00,15.3,0,0,0,,,72.1,,
400,2023-10-11 21:00,14.5,0,.2,0,,,78.2,,
400,2023-10-11 22:00,14.1,0,.2,0,,,80.2,,
400,2023-10-11 23:00,13.4,0,0,0,,,84.3,,
400,2023-10-12 00:00,13,0,.1,0,,,84.5,,
400,2023-10-12 01:00,12.9,0,.3,0,,,84,,
400,2023-10-12 02:00,13.1,108.1,.8,0,,,78.8,,
400,2023-10-12 03:00,12.2,0,0,0,,,86.9,,
400,2023-10-12 04:00,11.9,0,0,0,,,86.2,,
400,2023-10-12 05:00,11.6,0,.2,0,,,89.1,,
400,2023-10-12 06:00,11.4,0,0,0,,,89,,
400,2023-10-12 07:00,11.9,0,.3,0,,,87.3,,
400,2023-10-12 08:00,13.6,103.4,.6,0,,,77.7,,
400,2023-10-12 09:00,16.4,108.7,.7,0,,,66.3,,
400,2023-10-12 10:00,19,78.1,.8,0,,,56.9,,
400,2023-10-12 11:00,20.3,47.3,.6,0,,,47.1,,
400,2023-10-12 12:00,21.7,106.1,1.1,0,,,44.2,,
400,2023-10-12 13:00,23.7,338.3,1.4,0,,,40.8,,
400,2023-10-12 14:00,24.4,350.7,1.5,0,,,36.1,,
400,2023-10-12 15:00,24.4,212.7,.8,0,,,32.6,,
400,2023-10-12 16:00,23.8,297.6,.6,0,,,32.9,,
400,2023-10-12 17:00,21,0,.4,0,,,52.2,,
400,2023-10-12 18:00,18.4,0,.1,0,,,62.2,,
400,2023-10-12 19:00,18.7,255.3,1,0,,,56.9,,
400,2023-10-12 20:00,17.2,0,.1,0,,,66.7,,
400,2023-10-12 21:00,16.4,0,.3,0,,,75.9,,
400,2023-10-12 22:00,16,0,.2,0,,,81.4,,
400,2023-10-12 23:00,15.8,0,.1,0,,,82,,
400,2023-10-13 00:00,15.4,0,.1,0,,,84.3,,
400,2023-10-13 01:00,15.1,0,0,0,,,85.8,,
400,2023-10-13 02:00,14.7,0,.2,0,,,85.7,,
400,2023-10-13 03:00,14.9,104.2,.5,0,,,82.7,,
400,2023-10-13 04:00,14.7,0,.1,0,,,85.4,,
400,2023-10-13 05:00,14.9,0,.3,0,,,84.6,,
400,2023-10-13 06:00,14.4,0,.1,0,,,85.6,,
400,2023-10-13 07:00,15,129.9,.6,0,,,82.1,,
400,2023-10-13 08:00,15.6,100.2,.6,0,,,76,,
400,2023-10-13 09:00,16.8,168.7,.6,0,,,71.7,,
400,2023-10-13 10:00,19.3,117.5,.8,0,,,63.2,,
400,2023-10-13 11:00,20,95.6,1,0,,,57.2,,
400,2023-10-13 12:00,21.4,84.7,.6,0,,,54,,
400,2023-10-13 13:00,22.1,249.7,1,0,,,48.4,,
400,2023-10-13 14:00,21.7,230.2,1.1,0,,,51.8,,
400,2023-10-13 15:00,22.5,166.1,1.6,0,,,53.4,,
400,2023-10-13 16:00,21.4,243.8,1.6,0,,,51.9,,
400,2023-10-13 17:00,20.7,0,.1,0,,,58,,
400,2023-10-13 18:00,20.3,246.6,1.1,0,,,55.3,,
400,2023-10-13 19:00,19.2,244.4,1.3,0,,,60,,
400,2023-10-13 20:00,17.8,260.3,.8,0,,,66.1,,
400,2023-10-13 21:00,17.1,0,.4,0,,,70,,
400,2023-10-13 22:00,16.2,0,.1,0,,,76,,
400,2023-10-13 23:00,15.5,0,.3,0,,,78.8,,
400,2023-10-14 00:00,14.6,0,.2,0,,,85.4,,
400,2023-10-14 01:00,14.1,0,.2,0,,,88.3,,
400,2023-10-14 02:00,14.1,0,.3,0,,,89.2,,
400,2023-10-14 03:00,14.3,0,.3,0,,,86.9,,
400,2023-10-14 04:00,13.6,0,.4,0,,,87,,
400,2023-10-14 05:00,13.6,96,.8,0,,,88.6,,
